antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({72}),frozenset({33}),0.2341880341880342,0.21072261072261073,0.05547785547785548,0.23689449236894491,1.1242006330340417,1.0,0.006129141513756896,1.0342965440356744,0.14426395558223284,0.14245810055865923,0.03315929482066559,0.2500844143260654
frozenset({46}),frozenset({72}),0.245998445998446,0.2341880341880342,0.05827505827505827,0.23689197725837016,1.011546034278442,1.0,0.0006651657933709199,1.0035433293711438,0.015138224787029366,0.13812154696132595,0.0035308185181842514,0.24286536487337884
frozenset({46}),frozenset({32}),0.245998445998446,0.22874902874902875,0.05827505827505827,0.23689197725837016,1.03559774025653,1.0,0.0020031526791433538,1.0106707677899731,0.04558889804891451,0.13992537313432835,0.010558104706349386,0.24582370602048942
frozenset({93}),frozenset({98}),0.2243978243978244,0.22533022533022534,0.05314685314685315,0.23684210526315788,1.0510889292196006,1.0,0.002583240811679037,1.0150845323259114,0.06266835860103735,0.13401253918495298,0.014860370585440501,0.23635208711433756
frozenset({8}),frozenset({22}),0.2494172494172494,0.22268842268842268,0.059052059052059055,0.23676012461059193,1.0631900920231396,1.0,0.003509725188046875,1.0184368012939442,0.07918437397842451,0.14296463506395787,0.018103039158168556,0.25096903648533786
frozenset({35}),frozenset({20}),0.213986013986014,0.2275058275058275,0.05066045066045066,0.23674655047204066,1.040617522054359,1.0,0.001977385473888968,1.0121070176255713,0.04965831932406169,0.12962226640159047,0.011962191166280745,0.22971207305022798
frozenset({30}),frozenset({83}),0.2080808080808081,0.23403263403263402,0.04926184926184926,0.23674383868558624,1.011584729044985,1.0,0.0005641496550587433,1.0035521556069502,0.014461147234919135,0.12539556962025317,0.0035395824592711505,0.22361760327373603
frozenset({71}),frozenset({56}),0.20217560217560218,0.22035742035742037,0.04786324786324787,0.2367409684857802,1.074349881668544,1.0,0.003312353708624108,1.0214652528851924,0.08674155995932395,0.12774782248029865,0.02101417823519941,0.2269741513797025
frozenset({34}),frozenset({85}),0.21072261072261073,0.23574203574203575,0.049883449883449886,0.23672566371681417,1.004172475951021,1.0,0.00020727265482509832,1.0012886952017386,0.005264484693248439,0.12578369905956113,0.0012870366038428382,0.2241637547325007
frozenset({41}),frozenset({27}),0.20621600621600622,0.21647241647241647,0.048795648795648794,0.23662396382818385,1.0930906010296935,1.0,0.004155571614779072,1.026397930247881,0.1072870581428407,0.13050706566916043,0.025719001831488116,0.23101837100239056
frozenset({41}),frozenset({24}),0.20621600621600622,0.20621600621600622,0.048795648795648794,0.23662396382818385,1.1474568253461666,1.0,0.006270607575968881,1.039833523940138,0.16189229833058175,0.13418803418803418,0.03830759734423709,0.23662396382818385
frozenset({24}),frozenset({41}),0.20621600621600622,0.20621600621600622,0.048795648795648794,0.23662396382818385,1.1474568253461666,1.0,0.006270607575968881,1.039833523940138,0.16189229833058175,0.13418803418803418,0.03830759734423709,0.23662396382818385
frozenset({67}),frozenset({72}),0.25547785547785545,0.2341880341880342,0.06045066045066045,0.23661800486618007,1.0103761521658055,1.0,0.0006208036977267822,1.0031831647767904,0.013793536402605952,0.14083997103548154,0.0031730643899895933,0.2473733687237337
frozenset({14}),frozenset({31}),0.2456876456876457,0.2331002331002331,0.05811965811965812,0.23655913978494622,1.0148387096774194,1.0,0.0008498106400204319,1.0045306805870187,0.019384200471963178,0.13816032508311785,0.004510246102559068,0.24294623655913977
frozenset({59}),frozenset({33}),0.25097125097125095,0.21072261072261073,0.059362859362859365,0.2365325077399381,1.1224828077481577,1.0,0.006477542141877811,1.0338061505944716,0.1456789989355001,0.14754731556585554,0.03270066692390269,0.2591217110971077
frozenset({32}),frozenset({55}),0.22874902874902875,0.2177156177156177,0.05407925407925408,0.2364130434782609,1.0858800391025045,1.0,0.004277017983311697,1.0244863084720737,0.1025450401939874,0.13782178217821783,0.023901059750220284,0.24240352388045808
frozenset({17}),frozenset({94}),0.24584304584304584,0.2153846153846154,0.05811965811965812,0.23640960809102404,1.0976160375654687,1.0,0.005168848245771324,1.0275343861436577,0.11792584332311125,0.14417887432536625,0.026796559331697296,0.2531254389661469
frozenset({54}),frozenset({83}),0.1682983682983683,0.23403263403263402,0.03978243978243978,0.2363804247460757,1.0100318945823354,1.0,0.00039512934617829537,1.0030745554324756,0.01194208940582954,0.10972996142306043,0.0030651315157227085,0.20318357226679618
frozenset({54}),frozenset({24}),0.1682983682983683,0.20621600621600622,0.03978243978243978,0.2363804247460757,1.1462758351476994,1.0,0.00507662241927976,1.0395018927062458,0.1534319822029147,0.11884865366759517,0.03800078959299083,0.21464838871064146
frozenset({40}),frozenset({60}),0.24786324786324787,0.22703962703962705,0.05858585858585859,0.23636363636363636,1.0410677618069815,1.0,0.0023110792341561534,1.0122100122100122,0.05244755244755236,0.14072415080253825,0.01206272617611579,0.24720303652541847
frozenset({52}),frozenset({33}),0.24195804195804196,0.21072261072261073,0.05718725718725719,0.2363519588953115,1.1216259996248743,1.0,0.006201226900527601,1.0335617284313667,0.14304909353441364,0.14459724950884087,0.03247191484373488,0.2538691947868888
frozenset({52}),frozenset({83}),0.24195804195804196,0.23403263403263402,0.05718725718725719,0.2363519588953115,1.0099102626104446,1.0,0.0005611793024380418,1.0030371646856089,0.012945210973848825,0.1365491651205937,0.0030279682473786794,0.2403539342949333
frozenset({25}),frozenset({20}),0.2386946386946387,0.2275058275058275,0.05641025641025641,0.236328125,1.0387783363217213,1.0,0.002105835112828122,1.0115524713990187,0.04903513788443928,0.13765642775881684,0.011420535983705482,0.2421394723360656
frozenset({25}),frozenset({80}),0.2386946386946387,0.2264180264180264,0.05641025641025641,0.236328125,1.04376903526081,1.0,0.0023654874004524346,1.0129769065830447,0.055081236008697985,0.13802281368821293,0.012810663795701092,0.24273509887611533
frozenset({16}),frozenset({60}),0.24988344988344988,0.22703962703962705,0.059052059052059055,0.236318407960199,1.0408685525146342,1.0,0.002318613787145256,1.0121500649187944,0.05234372444473521,0.14131647452584606,0.012004212952127183,0.24820711636887433
frozenset({16}),frozenset({85}),0.24988344988344988,0.23574203574203575,0.059052059052059055,0.236318407960199,1.0024449276360452,1.0,0.00014402587829161206,1.0007547284420248,0.0032514474501978887,0.13843351548269583,0.0007541592565840908,0.24340640239802963
frozenset({58}),frozenset({44}),0.1703185703185703,0.20777000777000776,0.04024864024864025,0.2363138686131387,1.1373820078725112,1.0,0.0048615495701742825,1.037376429491125,0.14558349321413577,0.11913523459061638,0.03602976550128433,0.21501557305002483
frozenset({81}),frozenset({60}),0.2466200466200466,0.22703962703962705,0.05827505827505827,0.23629489603024575,1.0407649938087826,1.0,0.002282534869947457,1.012118904198112,0.05199009900990098,0.14029180695847362,0.011973794924533855,0.24648420366194013
frozenset({13}),frozenset({56}),0.24864024864024864,0.22035742035742037,0.05874125874125874,0.23625,1.07212182651622,1.0,0.003951534953865951,1.0208086149166344,0.08953125085493223,0.14318181818181816,0.020384442894159825,0.2514113187588152
frozenset({18}),frozenset({20}),0.1881895881895882,0.2275058275058275,0.044444444444444446,0.236168455821635,1.0380765117569817,1.0,0.001630216455391277,1.0113410193410195,0.045182803414043744,0.11971536207618251,0.011213842931446638,0.2157618235392328
frozenset({5}),frozenset({22}),0.24677544677544677,0.22268842268842268,0.05827505827505827,0.2361460957178841,1.0604327466466046,1.0,0.0033210232744032286,1.017618124295783,0.0756597207894918,0.14172335600907032,0.017313099948937295,0.24891743027345709
frozenset({8}),frozenset({20}),0.2494172494172494,0.2275058275058275,0.0588966588966589,0.23613707165109035,1.0379385628926,1.0,0.002152781173760193,1.0112994672537903,0.04869794654124122,0.1408921933085502,0.011173215866981768,0.2475084265359277
frozenset({38}),frozenset({83}),0.2435120435120435,0.23403263403263402,0.057498057498057496,0.23611997447351626,1.0089190144336502,1.0,0.0005082925362645679,1.0027325501009712,0.011685802482844475,0.1368849426563078,0.0027251036188024377,0.2409019527082057
frozenset({23}),frozenset({20}),0.2205128205128205,0.2275058275058275,0.052059052059052056,0.23608174770965468,1.0376953869614944,1.0,0.0018911003526388137,1.0112262276468917,0.04660251374705419,0.1314756671899529,0.01110159857405508,0.23245344216083824
frozenset({79}),frozenset({83}),0.24553224553224554,0.23403263403263402,0.05796425796425796,0.2360759493670886,1.008730899188058,1.0,0.0005016998023991068,1.0026747624096424,0.011472101120152052,0.13748617766310356,0.002667627140842996,0.24187595609124682
frozenset({1}),frozenset({98}),0.2613830613830614,0.22533022533022534,0.06169386169386169,0.23602853745541022,1.047478371396941,1.0,0.002796357574912346,1.0140035494121096,0.06136651861398937,0.14515539305301645,0.013810158179651895,0.25491082045184305
frozenset({35}),frozenset({44}),0.213986013986014,0.20777000777000776,0.050505050505050504,0.23602033405954972,1.1359692218946915,1.0,0.006045174716503385,1.0369778510462921,0.1522803175472214,0.1360401841774801,0.03565924866088712,0.23955092993179433
frozenset({92}),frozenset({22}),0.25811965811965815,0.22268842268842268,0.06091686091686092,0.23600240818783863,1.0597875064122413,1.0,0.0034366013853193295,1.0174267375213002,0.07604274428665464,0.1450777202072539,0.01712824803853292,0.2547771985112257
frozenset({92}),frozenset({31}),0.25811965811965815,0.2331002331002331,0.06091686091686092,0.23600240818783863,1.0124503311258277,1.0,0.0007491084414161311,1.0037986704653372,0.016575754725853417,0.14156735283495847,0.0037842951750236384,0.248667870760586
frozenset({30}),frozenset({98}),0.2080808080808081,0.22533022533022534,0.04910644910644911,0.23599701269604184,1.0473384666889856,1.0,0.002219553734705247,1.0139617089763715,0.057075045207956525,0.12778002426202992,0.013769463730998832,0.22696402358940024
frozenset({34}),frozenset({26}),0.21072261072261073,0.22672882672882672,0.04972804972804973,0.2359882005899705,1.040838979298465,1.0,0.0019511594336769147,1.0121194121194121,0.04971204961606612,0.1282565130260521,0.011974290754915644,0.2276582538248002
frozenset({94}),frozenset({28}),0.2153846153846154,0.22843822843822845,0.05081585081585081,0.2359307359307359,1.0327988338192418,1.0,0.0016137708445400703,1.0098060579646981,0.04047490555855358,0.129300118623962,0.009710832973672812,0.2291898577612863
frozenset({19}),frozenset({60}),0.15944055944055943,0.22703962703962705,0.037606837606837605,0.2358674463937622,1.0388822844242709,1.0,0.0014075124564635055,1.0115527329813043,0.04452634039685923,0.10779510022271714,0.011420791625223102,0.20075370950762716
frozenset({90}),frozenset({83}),0.23916083916083916,0.23403263403263402,0.05641025641025641,0.2358674463937622,1.0078399850888844,1.0,0.00043881526399008886,1.0024011702583133,0.010224234321827898,0.1353467561521253,0.0023954184507729358,0.2384516514837337
frozenset({42}),frozenset({28}),0.2556332556332556,0.22843822843822845,0.0602952602952603,0.23586626139817632,1.0325165932634452,1.0,0.0018988522485026,1.0097208545895897,0.04230785786539831,0.1422808947561423,0.009627269304585007,0.24990591981473442
frozenset({98}),frozenset({28}),0.22533022533022534,0.22843822843822845,0.05314685314685315,0.23586206896551723,1.0324982406755805,1.0,0.0016728156588296447,1.0097153147694662,0.04063066392158933,0.1326609775019395,0.009621835607875795,0.2342575650950035
frozenset({98}),frozenset({93}),0.22533022533022534,0.2243978243978244,0.05314685314685315,0.23586206896551723,1.0510889292196006,1.0,0.002583240811679037,1.015002847132811,0.0627437869163044,0.13401253918495298,0.014781088718313627,0.23635208711433756
frozenset({95}),frozenset({28}),0.2418026418026418,0.22843822843822845,0.05703185703185703,0.2358611825192802,1.032494360211951,1.0,0.0017948899067780147,1.0097141434399635,0.04150859519723345,0.13802181271154568,0.009620686709278563,0.2427605232324292
frozenset({36}),frozenset({20}),0.2114996114996115,0.2275058275058275,0.049883449883449886,0.2358559882439383,1.0367030630804255,1.0,0.0017660557520697423,1.0109274699659314,0.04489996647744237,0.12819488817891375,0.010809351106365507,0.22755914166295277
frozenset({29}),frozenset({44}),0.2055944055944056,0.20777000777000776,0.048484848484848485,0.23582766439909297,1.1350419000809,1.0,0.005768497237028707,1.0367163993276753,0.14976638678223186,0.13287904599659286,0.035416049511212896,0.23459296458548518
frozenset({26}),frozenset({41}),0.22672882672882672,0.20621600621600622,0.05345765345765346,0.23577793008910214,1.1433541673876204,1.0,0.006702540315593933,1.0386823739290107,0.16214282042174544,0.14086814086814087,0.03724177371248478,0.24750463949820592
frozenset({40}),frozenset({83}),0.24786324786324787,0.23403263403263402,0.05843045843045843,0.23573667711598745,1.007281219947795,1.0,0.0004223696531388821,1.0022296544035676,0.00961073500967114,0.1379816513761468,0.002224694104560617,0.24270233590195123
frozenset({40}),frozenset({32}),0.24786324786324787,0.22874902874902875,0.05843045843045843,0.23573667711598745,1.0305472263868065,1.0,0.001731981219160704,1.0091429853529934,0.03941005802707925,0.13972500929022666,0.00906014854752755,0.24558572986234156
frozenset({25}),frozenset({32}),0.2386946386946387,0.22874902874902875,0.05625485625485625,0.23567708333333331,1.0302867060122283,1.0,0.0016536894858573195,1.0090643031017816,0.03861313448792688,0.1368102796674225,0.008982879558734613,0.24080049818840576
frozenset({20}),frozenset({22}),0.2275058275058275,0.22268842268842268,0.053613053613053616,0.23565573770491804,1.0582307551508359,1.0,0.002950139733356519,1.0169652807722511,0.07123227764512438,0.1351880877742947,0.01668226152162089,0.23820470067381283
frozenset({55}),frozenset({41}),0.2177156177156177,0.20621600621600622,0.05128205128205128,0.23554603854389722,1.1422296594046562,1.0,0.006385606105885823,1.0383672971908267,0.15917398056849777,0.13761467889908255,0.036949639395062364,0.24211363720714077
frozenset({74}),frozenset({72}),0.25205905205905205,0.2341880341880342,0.059362859362859365,0.23551171393341555,1.005652209131738,1.0,0.00033364546185059296,1.001731458505652,0.007514552102018702,0.13906079359301055,0.0017284657389466448,0.24449772823412647
frozenset({1}),frozenset({31}),0.2613830613830614,0.2331002331002331,0.06153846153846154,0.23543400713436385,1.010011890606421,1.0,0.0006100090016173954,1.0030524167382644,0.013420550975779301,0.14213926776740848,0.003043127843896954,0.24971700356718193
frozenset({58}),frozenset({26}),0.1703185703185703,0.22672882672882672,0.04009324009324009,0.2354014598540146,1.0382511269092418,1.0,0.0014771104747794764,1.0113427278105083,0.04440485472557513,0.11232041793643885,0.011215513295937292,0.2061174537104206
frozenset({37}),frozenset({71}),0.10101010101010101,0.20217560217560218,0.023776223776223775,0.2353846153846154,1.1642582628747118,1.0,0.0033544457786882018,1.0434323110379449,0.15693618271278545,0.08509454949944383,0.04162446435527853,0.17649323005971737
frozenset({23}),frozenset({71}),0.2205128205128205,0.20217560217560218,0.051903651903651905,0.2353770260747005,1.1642207246661782,1.0,0.007321339629031941,1.0434219543896965,0.1809604475260007,0.13998323554065384,0.04161495184859715,0.24605131088515964
frozenset({23}),frozenset({55}),0.2205128205128205,0.2177156177156177,0.051903651903651905,0.2353770260747005,1.0811214580947166,1.0,0.003894566971490057,1.0230981921304503,0.09626142451938251,0.1343523732904264,0.02257671092385734,0.23688908405804976
frozenset({28}),frozenset({83}),0.22843822843822845,0.23403263403263402,0.05376845376845377,0.23537414965986392,1.0057321733474265,1.0,0.0003064534533065988,1.0017544732847223,0.007386968897892149,0.13155893536121674,0.0017514004993354373,0.23256091281133967
frozenset({49}),frozenset({35}),0.1696969696969697,0.213986013986014,0.03993783993783994,0.23534798534798534,1.0998288204170557,1.0,0.0036250618068799853,1.0279368535655962,0.10931864012042364,0.11618444846292948,0.027177597017454654,0.2109928016790762
frozenset({49}),frozenset({29}),0.1696969696969697,0.2055944055944056,0.03993783993783994,0.23534798534798534,1.1447197926789763,1.0,0.005049092321819597,1.0389112683723463,0.15226220568604623,0.11909175162187212,0.03745389000670691,0.21480173265887553
frozenset({18}),frozenset({93}),0.1881895881895882,0.2243978243978244,0.04428904428904429,0.2353426919900908,1.0487743926289712,1.0,0.002059710124978187,1.0143134283523052,0.05728688106176611,0.12025316455696201,0.014111445192593525,0.21635555652136118
frozenset({85}),frozenset({27}),0.23574203574203575,0.21647241647241647,0.05547785547785548,0.23533289386947923,1.0871264695262735,1.0,0.004446207336650222,1.0246649519063311,0.10486488210574987,0.1398354876615746,0.024071236027389694,0.24580715045232754
frozenset({85}),frozenset({60}),0.23574203574203575,0.22703962703962705,0.05547785547785548,0.23533289386947923,1.0365278385010943,1.0,0.0019550716054212505,1.0108455911904186,0.04611083961848249,0.13620755436856163,0.01072922638723337,0.23984303831050963
frozenset({10}),frozenset({83}),0.25423465423465424,0.23403263403263402,0.05982905982905983,0.23533007334963324,1.0055438393126759,1.0,0.000329854036147742,1.0016967311931342,0.007392773927468645,0.13964454116793618,0.0016938571728322082,0.24548708182753906
frozenset({59}),frozenset({93}),0.25097125097125095,0.2243978243978244,0.059052059052059055,0.23529411764705885,1.0485579273260552,1.0,0.002734656347709967,1.0142489988643835,0.06182572614107897,0.14184397163120568,0.014048817282873898,0.24922600619195046
frozenset({14}),frozenset({36}),0.2456876456876457,0.2114996114996115,0.05780885780885781,0.23529411764705882,1.1125037818213253,1.0,0.005846016195666548,1.0311158926543542,0.13406468891635767,0.14474708171206227,0.030176911127083865,0.25431127631067124
frozenset({33}),frozenset({28}),0.21072261072261073,0.22843822843822845,0.04957264957264957,0.23525073746312683,1.0298221058334838,1.0,0.001435549687297935,1.0089081603064245,0.03668989218004423,0.1272437175907459,0.008829505654626606,0.22612877009210763
frozenset({34}),frozenset({41}),0.21072261072261073,0.20621600621600622,0.04957264957264957,0.23525073746312683,1.1407976605691192,1.0,0.006118274370022617,1.0379663409557334,0.15637133911162865,0.13494077834179355,0.036577622469698735,0.23782129940224916
frozenset({30}),frozenset({80}),0.2080808080808081,0.2264180264180264,0.04895104895104895,0.2352501867064974,1.0390082027840155,1.0,0.001837803049924265,1.0115490845959596,0.047408487204405644,0.12696493349455865,0.011417226086040724,0.22572392657219173
frozenset({30}),frozenset({93}),0.2080808080808081,0.2243978243978244,0.04895104895104895,0.2352501867064974,1.0483621547481377,1.0,0.00225816831877438,1.0141907354797979,0.058252348558471015,0.12763371150729336,0.013992176208437313,0.22669711551391353
frozenset({4}),frozenset({26}),0.255011655011655,0.22672882672882672,0.05998445998445998,0.23522242535039609,1.0374614853528437,1.0,0.0021659666414911155,1.0111059723808726,0.04846894109865307,0.14222549742078114,0.01098398455180846,0.24989359787053733
frozenset({95}),frozenset({80}),0.2418026418026418,0.2264180264180264,0.05687645687645688,0.23521850899742933,1.0388682947141097,1.0,0.0021279799368377483,1.0115071856248328,0.04934608789537412,0.1382697393275406,0.011376276697159049,0.24320980357215322
frozenset({9}),frozenset({23}),0.25703185703185705,0.2205128205128205,0.06045066045066045,0.2351874244256348,1.0665476223953207,1.0,0.003771840694917615,1.0191871896219722,0.08398120452153951,0.14493293591654247,0.018825972124992034,0.25466207021140796
frozenset({11}),frozenset({33}),0.24848484848484848,0.21072261072261073,0.05843045843045843,0.23514696685428393,1.1159076192531836,1.0,0.006069082432718795,1.0319333977551475,0.13821207961564858,0.14579294300116324,0.03094521199198998,0.25621655127374965
frozenset({16}),frozenset({20}),0.24988344988344988,0.2275058275058275,0.05874125874125874,0.23507462686567165,1.033268595546856,1.0,0.0018913176955134975,1.009894820626528,0.04292323931851584,0.1403118040089087,0.009797872436249659,0.24663567408857354
frozenset({83}),frozenset({26}),0.23403263403263402,0.22672882672882672,0.05501165501165501,0.2350597609561753,1.0367440450671612,1.0,0.0019497104811790136,1.0108909608909609,0.04627060186856758,0.13558023745691306,0.01077362575421789,0.23884585032044542
frozenset({46}),frozenset({83}),0.245998445998446,0.23403263403263402,0.05780885780885781,0.23499684144030322,1.0041199698993037,1.0,0.00023719352390681736,1.0012603966361193,0.0054417200755260435,0.1369157158630843,0.0012588100361840724,0.24100439681576916
frozenset({38}),frozenset({20}),0.2435120435120435,0.2275058275058275,0.05718725718725719,0.23484365028717294,1.0322533398893154,1.0,0.0017868482204146524,1.0095899652196567,0.04130345468186199,0.13819001126549005,0.0094988713735582,0.2431048852528761
frozenset({38}),frozenset({60}),0.2435120435120435,0.22703962703962705,0.05718725718725719,0.23484365028717294,1.0343729566036672,1.0,0.0019003736486254003,1.0101992530683106,0.04392762405773292,0.13834586466165413,0.010096278568145925,0.24336296135166313
frozenset({79}),frozenset({98}),0.24553224553224554,0.22533022533022534,0.057653457653457654,0.23481012658227848,1.0420711479703186,1.0,0.002327621441840552,1.012388952835603,0.05351139931323744,0.13952613764573146,0.012237344946231087,0.24533609777389787
frozenset({27}),frozenset({24}),0.21647241647241647,0.20621600621600622,0.05081585081585081,0.23474515434314427,1.1383459443844262,1.0,0.006175773634981091,1.0372805847477518,0.1551093141768168,0.13664855829502717,0.03594069463549988,0.240582825852808
frozenset({27}),frozenset({32}),0.21647241647241647,0.22874902874902875,0.05081585081585081,0.23474515434314427,1.026212682199819,1.0,0.0012979957968302924,1.007835462432085,0.03260016473245524,0.1288416075650118,0.00777454527465916,0.22844594673678953
frozenset({27}),frozenset({29}),0.21647241647241647,0.2055944055944056,0.05081585081585081,0.23474515434314427,1.1417876554785589,1.0,0.006310333023619739,1.0380928639840459,0.15848887692010968,0.13687735454164923,0.036695044639697465,0.24095534361148144
frozenset({59}),frozenset({83}),0.25097125097125095,0.23403263403263402,0.0588966588966589,0.23467492260061923,1.002744440195873,1.0,0.00016119596539177633,1.0008392362761296,0.00365397037410103,0.13822027716994895,0.0008385325491955357,0.2431674745805221
frozenset({85}),frozenset({56}),0.23574203574203575,0.22035742035742037,0.055322455322455326,0.23467369808833224,1.064968439491127,1.0,0.003374948456533536,1.0187061096621821,0.07982257334899082,0.13803799922450563,0.018362616543435902,0.24286576300749474
frozenset({85}),frozenset({20}),0.23574203574203575,0.2275058275058275,0.055322455322455326,0.23467369808833224,1.031506316392362,1.0,0.0016897684030551183,1.0093657706060808,0.03996554733585869,0.1356190476190476,0.009278866867515178,0.23892154849771804
frozenset({23}),frozenset({28}),0.2205128205128205,0.22843822843822845,0.05174825174825175,0.2346723044397463,1.0272899857617466,1.0,0.0013746936823859912,1.008145629692591,0.03408013276434332,0.13028169014084506,0.008079814515562406,0.23060145834232212
frozenset({4}),frozenset({31}),0.255011655011655,0.2331002331002331,0.05982905982905983,0.23461304082876297,1.0064899451553933,1.0,0.0003857836025668235,1.0019765266580554,0.008655299644035656,0.13969521044992744,0.0019726277068064396,0.24563985374771485
frozenset({96}),frozenset({83}),0.18150738150738152,0.23403263403263402,0.04257964257964258,0.23458904109589038,1.0023774763957867,1.0,0.00010099198910387686,1.0007269389819726,0.0028978116048277358,0.11416666666666667,0.0007264109255537905,0.20826397605923336
frozenset({95}),frozenset({72}),0.2418026418026418,0.2341880341880342,0.05672105672105672,0.2345758354755784,1.001655939804477,1.0,9.377137582265715e-05,1.0005066488693692,0.0021804378283220905,0.1352853965900667,0.0005063923062798198,0.23838944394880446
frozenset({35}),frozenset({41}),0.213986013986014,0.20621600621600622,0.050194250194250195,0.2345679012345679,1.1374863937034245,1.0,0.006066909003971936,1.0370403789758627,0.1537741150028094,0.1356572868542629,0.03571739319585833,0.23898704029324475
frozenset({35}),frozenset({83}),0.213986013986014,0.23403263403263402,0.050194250194250195,0.2345679012345679,1.0022871477054744,1.0,0.00011453969495927446,1.0006993006993008,0.002903165386776527,0.126171875,0.0006988120195667311,0.2245216664207368
frozenset({54}),frozenset({31}),0.1682983682983683,0.2331002331002331,0.03947163947163947,0.234533702677747,1.0061495844875348,1.0,0.00024125059090094464,1.0018726749727955,0.007348787119099026,0.10905968226706741,0.0018691746162719481,0.20193351800554016
frozenset({18}),frozenset({56}),0.1881895881895882,0.22035742035742037,0.04413364413364414,0.23451692815854666,1.0642570047251394,1.0,0.002664671942061221,1.018497479986153,0.07437369238401315,0.1211087420042644,0.01816153731318471,0.21739950780282763
frozenset({33}),frozenset({41}),0.21072261072261073,0.20621600621600622,0.04941724941724942,0.2345132743362832,1.137221492354169,1.0,0.005962874214622466,1.0369663733825585,0.15287885373364982,0.13446088794926003,0.035648574853951114,0.23707577808750857
frozenset({97}),frozenset({72}),0.24055944055944056,0.2341880341880342,0.05641025641025641,0.23449612403100775,1.0013155661178068,1.0,7.411392026776542e-05,1.0004024667315805,0.00173000725486911,0.1348439821693908,0.00040230481727574695,0.23768601821988344
frozenset({97}),frozenset({31}),0.24055944055944056,0.2331002331002331,0.05641025641025641,0.23449612403100775,1.0059883720930234,1.0,0.00033579474138915183,1.0018234929627334,0.00783830266502302,0.135195530726257,0.0018201738884569307,0.2382480620155039
frozenset({58}),frozenset({27}),0.1703185703185703,0.21647241647241647,0.03993783993783994,0.23448905109489054,1.0832283157183207,1.0,0.0030685674508518362,1.023535436884662,0.09260612933388634,0.11514336917562726,0.022994257000321434,0.2094914745783139
frozenset({58}),frozenset({24}),0.1703185703185703,0.20621600621600622,0.03993783993783994,0.23448905109489054,1.137104026974846,1.0,0.004815424582324354,1.036933560413894,0.14532443520005145,0.11865189289012004,0.0356180586913901,0.21407949163636766
frozenset({98}),frozenset({60}),0.22533022533022534,0.22703962703962705,0.05283605283605284,0.23448275862068965,1.0327834029597112,1.0,0.001677162516323355,1.0097230097230097,0.04097586878281903,0.13224426293271102,0.009629383137140707,0.23360003776345914
frozenset({22}),frozenset({33}),0.22268842268842268,0.21072261072261073,0.052214452214452214,0.2344731332868109,1.1127098913721447,1.0,0.005288966407847526,1.031025067305833,0.1303121608499457,0.13697513249082757,0.03009147720035995,0.24113037195313997
frozenset({22}),frozenset({80}),0.22268842268842268,0.2264180264180264,0.052214452214452214,0.2344731332868109,1.0355762612907538,1.0,0.001793779043196296,1.010522304597054,0.04419601207136202,0.13155833985904464,0.010412738589921299,0.23254198874361137
frozenset({71}),frozenset({31}),0.20217560217560218,0.2331002331002331,0.0473970473970474,0.23443504996156803,1.0057263643351269,1.0,0.0002698674027345402,1.0017435710206795,0.007136607764373919,0.12219551282051284,0.0017405362720750387,0.2188841916474507
frozenset({49}),frozenset({41}),0.1696969696969697,0.20621600621600622,0.03978243978243978,0.2344322344322344,1.1368285068360424,1.0,0.00478820842457206,1.036856604320719,0.1449589416058394,0.11835413777161351,0.03554648170936342,0.2136742935537208
frozenset({36}),frozenset({60}),0.2114996114996115,0.22703962703962705,0.04957264957264957,0.23438648052902278,1.0323593444245458,1.0,0.0015538566587517608,1.0095960341641723,0.039752725493418344,0.12744706352377147,0.00950482553362717,0.22636504040140393
frozenset({25}),frozenset({98}),0.2386946386946387,0.22533022533022534,0.055944055944055944,0.234375,1.0401400862068966,1.0,0.00215893922187628,1.0118135832421546,0.05069061713274806,0.1370906321401371,0.011675651955867589,0.24132543103448276
frozenset({41}),frozenset({28}),0.20621600621600622,0.22843822843822845,0.04832944832944833,0.23436322532027126,1.0259369761469017,1.0,0.0012218291938571602,1.0077386524236915,0.03184903826542802,0.12510056315366047,0.007679225566152169,0.2229639255853057
frozenset({41}),frozenset({32}),0.20621600621600622,0.22874902874902875,0.04832944832944833,0.23436322532027126,1.0245430400380064,1.0,0.0011577371950332316,1.0073327154035814,0.030178372240001798,0.125,0.007279338089048071,0.22282019961665736
frozenset({24}),frozenset({32}),0.20621600621600622,0.22874902874902875,0.04832944832944833,0.23436322532027126,1.0245430400380064,1.0,0.0011577371950332316,1.0073327154035814,0.030178372240001798,0.125,0.007279338089048071,0.22282019961665736
frozenset({72}),frozenset({28}),0.2341880341880342,0.22843822843822845,0.05485625485625486,0.23424021234240214,1.0253984805601073,1.0,0.0013587552049090512,1.0075767675421055,0.03234393970052611,0.13452743902439024,0.007519791827463787,0.23718813338208544
frozenset({72}),frozenset({32}),0.2341880341880342,0.22874902874902875,0.05485625485625486,0.23424021234240214,1.0240052761028247,1.0,0.001285969491097702,1.0071708957324208,0.03061134156212074,0.13442498095963443,0.007119840101422075,0.2370249974755489
frozenset({10}),frozenset({60}),0.25423465423465424,0.22703962703962705,0.059518259518259516,0.23410757946210267,1.0311309198074132,1.0,0.0017969184402750749,1.0092283879993376,0.04048330347325386,0.1411201179071481,0.009144003586375283,0.24812839616500065
