support,itemsets
0.054234654234654234,"frozenset({56, 22})"
0.042735042735042736,"frozenset({58, 22})"
0.05299145299145299,"frozenset({59, 22})"
0.04926184926184926,"frozenset({60, 22})"
0.061227661227661226,"frozenset({67, 22})"
0.05407925407925408,"frozenset({22, 71})"
0.055944055944055944,"frozenset({72, 22})"
0.05625485625485625,"frozenset({74, 22})"
0.05843045843045843,"frozenset({22, 79})"
0.052214452214452214,"frozenset({80, 22})"
0.05283605283605284,"frozenset({81, 22})"
0.055788655788655786,"frozenset({82, 22})"
0.0533022533022533,"frozenset({83, 22})"
0.05314685314685315,"frozenset({85, 22})"
0.05672105672105672,"frozenset({22, 87})"
0.05066045066045066,"frozenset({90, 22})"
0.05687645687645688,"frozenset({91, 22})"
0.06091686091686092,"frozenset({92, 22})"
0.048795648795648794,"frozenset({93, 22})"
0.04553224553224553,"frozenset({94, 22})"
0.05547785547785548,"frozenset({22, 95})"
0.03325563325563326,"frozenset({96, 22})"
0.05345765345765346,"frozenset({97, 22})"
0.04568764568764569,"frozenset({98, 22})"
0.05066045066045066,"frozenset({24, 23})"
0.055322455322455326,"frozenset({25, 23})"
0.057653457653457654,"frozenset({26, 23})"
0.055633255633255635,"frozenset({27, 23})"
0.05174825174825175,"frozenset({28, 23})"
0.04770784770784771,"frozenset({29, 23})"
0.050194250194250195,"frozenset({30, 23})"
0.05283605283605284,"frozenset({23, 31})"
0.05454545454545454,"frozenset({32, 23})"
0.05516705516705517,"frozenset({33, 23})"
0.05485625485625486,"frozenset({34, 23})"
0.055788655788655786,"frozenset({35, 23})"
0.053923853923853925,"frozenset({36, 23})"
0.024397824397824397,"frozenset({37, 23})"
0.05268065268065268,"frozenset({38, 23})"
0.05641025641025641,"frozenset({40, 23})"
0.04786324786324787,"frozenset({41, 23})"
0.055633255633255635,"frozenset({42, 23})"
0.05485625485625486,"frozenset({44, 23})"
0.020202020202020204,"frozenset({45, 23})"
0.055633255633255635,"frozenset({46, 23})"
0.04397824397824398,"frozenset({49, 23})"
0.053613053613053616,"frozenset({52, 23})"
0.0418026418026418,"frozenset({54, 23})"
0.051903651903651905,"frozenset({23, 55})"
0.05283605283605284,"frozenset({56, 23})"
0.04087024087024087,"frozenset({58, 23})"
0.055944055944055944,"frozenset({59, 23})"
0.04693084693084693,"frozenset({60, 23})"
0.05174825174825175,"frozenset({67, 23})"
0.051903651903651905,"frozenset({23, 71})"
0.051592851592851596,"frozenset({72, 23})"
0.052059052059052056,"frozenset({74, 23})"
0.05672105672105672,"frozenset({23, 79})"
0.046464646464646465,"frozenset({80, 23})"
0.052214452214452214,"frozenset({81, 23})"
0.053613053613053616,"frozenset({82, 23})"
0.04755244755244755,"frozenset({83, 23})"
0.05516705516705517,"frozenset({85, 23})"
0.05501165501165501,"frozenset({87, 23})"
0.055322455322455326,"frozenset({90, 23})"
0.05314685314685315,"frozenset({91, 23})"
0.055788655788655786,"frozenset({92, 23})"
0.047086247086247084,"frozenset({93, 23})"
0.04724164724164724,"frozenset({94, 23})"
0.055322455322455326,"frozenset({23, 95})"
0.041336441336441335,"frozenset({96, 23})"
0.054234654234654234,"frozenset({97, 23})"
0.04786324786324787,"frozenset({98, 23})"
0.052059052059052056,"frozenset({24, 25})"
0.05439005439005439,"frozenset({24, 26})"
0.05081585081585081,"frozenset({24, 27})"
0.048174048174048176,"frozenset({24, 28})"
0.0473970473970474,"frozenset({24, 29})"
0.05128205128205128,"frozenset({24, 30})"
0.050505050505050504,"frozenset({24, 31})"
0.04832944832944833,"frozenset({24, 32})"
0.05097125097125097,"frozenset({24, 33})"
0.05112665112665113,"frozenset({24, 34})"
0.05174825174825175,"frozenset({24, 35})"
0.057342657342657345,"frozenset({24, 36})"
0.024087024087024088,"frozenset({24, 37})"
0.046775446775446775,"frozenset({24, 38})"
0.050194250194250195,"frozenset({40, 24})"
0.048795648795648794,"frozenset({24, 41})"
0.05718725718725719,"frozenset({24, 42})"
0.05081585081585081,"frozenset({24, 44})"
0.020202020202020204,"frozenset({24, 45})"
0.048174048174048176,"frozenset({24, 46})"
0.04040404040404041,"frozenset({24, 49})"
0.050505050505050504,"frozenset({24, 52})"
0.03978243978243978,"frozenset({24, 54})"
0.05081585081585081,"frozenset({24, 55})"
0.05112665112665113,"frozenset({56, 24})"
0.03993783993783994,"frozenset({24, 58})"
0.05625485625485625,"frozenset({24, 59})"
0.046620046620046623,"frozenset({24, 60})"
0.052525252525252523,"frozenset({24, 67})"
0.050505050505050504,"frozenset({24, 71})"
0.048174048174048176,"frozenset({72, 24})"
0.051592851592851596,"frozenset({24, 74})"
0.046153846153846156,"frozenset({24, 79})"
0.04693084693084693,"frozenset({80, 24})"
0.05128205128205128,"frozenset({24, 81})"
0.052214452214452214,"frozenset({24, 82})"
0.04770784770784771,"frozenset({24, 83})"
0.05407925407925408,"frozenset({24, 85})"
0.05299145299145299,"frozenset({24, 87})"
0.048174048174048176,"frozenset({24, 90})"
0.04895104895104895,"frozenset({24, 91})"
0.05858585858585859,"frozenset({24, 92})"
0.045066045066045064,"frozenset({24, 93})"
0.04195804195804196,"frozenset({24, 94})"
0.048795648795648794,"frozenset({24, 95})"
0.037606837606837605,"frozenset({96, 24})"
0.05003885003885004,"frozenset({24, 97})"
0.04522144522144522,"frozenset({24, 98})"
0.053923853923853925,"frozenset({25, 26})"
0.054234654234654234,"frozenset({25, 27})"
0.05439005439005439,"frozenset({25, 28})"
0.049883449883449886,"frozenset({25, 29})"
0.05283605283605284,"frozenset({25, 30})"
0.05143745143745144,"frozenset({25, 31})"
0.05625485625485625,"frozenset({32, 25})"
0.05066045066045066,"frozenset({33, 25})"
0.04801864801864802,"frozenset({25, 34})"
0.05236985236985237,"frozenset({25, 35})"
0.05003885003885004,"frozenset({25, 36})"
0.026107226107226107,"frozenset({25, 37})"
0.057498057498057496,"frozenset({25, 38})"
0.059673659673659674,"frozenset({40, 25})"
0.04801864801864802,"frozenset({41, 25})"
0.05843045843045843,"frozenset({25, 42})"
0.05314685314685315,"frozenset({25, 44})"
0.020668220668220667,"frozenset({25, 45})"
0.05874125874125874,"frozenset({25, 46})"
0.043356643356643354,"frozenset({49, 25})"
0.0588966588966589,"frozenset({25, 52})"
0.03978243978243978,"frozenset({25, 54})"
0.05143745143745144,"frozenset({25, 55})"
0.055788655788655786,"frozenset({56, 25})"
0.039627039627039624,"frozenset({25, 58})"
0.06433566433566433,"frozenset({25, 59})"
0.05439005439005439,"frozenset({25, 60})"
0.06169386169386169,"frozenset({25, 67})"
0.050194250194250195,"frozenset({25, 71})"
0.05407925407925408,"frozenset({72, 25})"
0.06091686091686092,"frozenset({25, 74})"
0.059673659673659674,"frozenset({25, 79})"
0.05641025641025641,"frozenset({80, 25})"
0.06262626262626263,"frozenset({81, 25})"
0.05672105672105672,"frozenset({25, 82})"
0.06091686091686092,"frozenset({25, 83})"
0.06045066045066045,"frozenset({25, 85})"
0.06076146076146076,"frozenset({25, 87})"
0.05547785547785548,"frozenset({25, 90})"
0.06013986013986014,"frozenset({25, 91})"
0.06045066045066045,"frozenset({25, 92})"
0.05516705516705517,"frozenset({25, 93})"
0.050505050505050504,"frozenset({25, 94})"
0.055788655788655786,"frozenset({25, 95})"
0.045066045066045064,"frozenset({96, 25})"
0.0588966588966589,"frozenset({97, 25})"
0.055944055944055944,"frozenset({25, 98})"
0.05407925407925408,"frozenset({26, 27})"
0.048795648795648794,"frozenset({26, 28})"
0.052059052059052056,"frozenset({26, 29})"
0.048174048174048176,"frozenset({26, 30})"
0.05439005439005439,"frozenset({26, 31})"
0.04926184926184926,"frozenset({32, 26})"
0.052059052059052056,"frozenset({33, 26})"
0.04972804972804973,"frozenset({26, 34})"
0.057653457653457654,"frozenset({26, 35})"
0.04941724941724942,"frozenset({26, 36})"
0.026262626262626262,"frozenset({26, 37})"
0.05672105672105672,"frozenset({26, 38})"
0.055944055944055944,"frozenset({40, 26})"
0.05345765345765346,"frozenset({41, 26})"
0.059673659673659674,"frozenset({26, 42})"
0.05299145299145299,"frozenset({26, 44})"
0.052525252525252523,"frozenset({26, 46})"
0.04242424242424243,"frozenset({49, 26})"
0.05827505827505827,"frozenset({26, 52})"
0.04491064491064491,"frozenset({26, 54})"
0.053923853923853925,"frozenset({26, 55})"
0.052525252525252523,"frozenset({56, 26})"
0.04009324009324009,"frozenset({26, 58})"
0.05283605283605284,"frozenset({26, 59})"
0.052059052059052056,"frozenset({26, 60})"
0.059518259518259516,"frozenset({26, 67})"
0.05128205128205128,"frozenset({26, 71})"
0.0588966588966589,"frozenset({72, 26})"
0.05501165501165501,"frozenset({26, 74})"
0.05656565656565657,"frozenset({26, 79})"
0.05174825174825175,"frozenset({80, 26})"
0.05454545454545454,"frozenset({81, 26})"
0.06060606060606061,"frozenset({26, 82})"
0.05501165501165501,"frozenset({26, 83})"
0.04910644910644911,"frozenset({26, 85})"
0.0560994560994561,"frozenset({26, 87})"
0.05345765345765346,"frozenset({26, 90})"
0.06013986013986014,"frozenset({26, 91})"
0.057653457653457654,"frozenset({26, 92})"
0.046153846153846156,"frozenset({26, 93})"
0.04895104895104895,"frozenset({26, 94})"
0.055788655788655786,"frozenset({26, 95})"
0.03496503496503497,"frozenset({96, 26})"
0.05454545454545454,"frozenset({97, 26})"
0.051592851592851596,"frozenset({26, 98})"
0.04895104895104895,"frozenset({27, 28})"
0.05081585081585081,"frozenset({27, 29})"
0.05236985236985237,"frozenset({27, 30})"
0.05268065268065268,"frozenset({27, 31})"
0.05081585081585081,"frozenset({32, 27})"
0.05268065268065268,"frozenset({33, 27})"
0.04926184926184926,"frozenset({34, 27})"
0.052214452214452214,"frozenset({35, 27})"
0.05299145299145299,"frozenset({27, 36})"
0.024087024087024088,"frozenset({27, 37})"
0.05501165501165501,"frozenset({27, 38})"
0.05703185703185703,"frozenset({40, 27})"
0.048795648795648794,"frozenset({41, 27})"
0.06153846153846154,"frozenset({42, 27})"
0.05407925407925408,"frozenset({27, 44})"
0.0547008547008547,"frozenset({27, 46})"
0.04257964257964258,"frozenset({49, 27})"
0.05796425796425796,"frozenset({27, 52})"
0.041025641025641026,"frozenset({27, 54})"
0.04972804972804973,"frozenset({27, 55})"
0.053923853923853925,"frozenset({56, 27})"
0.03993783993783994,"frozenset({58, 27})"
0.053923853923853925,"frozenset({59, 27})"
0.047086247086247084,"frozenset({27, 60})"
0.05547785547785548,"frozenset({67, 27})"
0.05439005439005439,"frozenset({27, 71})"
0.051592851592851596,"frozenset({72, 27})"
0.05112665112665113,"frozenset({74, 27})"
0.05407925407925408,"frozenset({27, 79})"
0.04693084693084693,"frozenset({80, 27})"
0.055322455322455326,"frozenset({81, 27})"
0.04972804972804973,"frozenset({82, 27})"
0.048484848484848485,"frozenset({83, 27})"
0.05547785547785548,"frozenset({27, 85})"
0.05547785547785548,"frozenset({27, 87})"
0.054234654234654234,"frozenset({90, 27})"
0.05097125097125097,"frozenset({27, 91})"
0.05641025641025641,"frozenset({27, 92})"
0.04957264957264957,"frozenset({27, 93})"
0.04584304584304584,"frozenset({27, 94})"
0.05034965034965035,"frozenset({27, 95})"
0.03418803418803419,"frozenset({96, 27})"
0.05516705516705517,"frozenset({97, 27})"
0.05143745143745144,"frozenset({98, 27})"
0.050194250194250195,"frozenset({28, 29})"
0.04351204351204351,"frozenset({28, 30})"
0.05314685314685315,"frozenset({28, 31})"
0.05314685314685315,"frozenset({32, 28})"
0.04957264957264957,"frozenset({33, 28})"
0.050505050505050504,"frozenset({34, 28})"
0.0547008547008547,"frozenset({35, 28})"
0.052214452214452214,"frozenset({28, 36})"
0.023931623931623933,"frozenset({28, 37})"
0.05376845376845377,"frozenset({28, 38})"
0.055633255633255635,"frozenset({40, 28})"
0.04832944832944833,"frozenset({41, 28})"
0.0602952602952603,"frozenset({42, 28})"
0.046464646464646465,"frozenset({28, 44})"
0.057498057498057496,"frozenset({28, 46})"
0.03791763791763792,"frozenset({49, 28})"
0.05516705516705517,"frozenset({28, 52})"
0.04242424242424243,"frozenset({28, 54})"
0.05236985236985237,"frozenset({28, 55})"
0.04957264957264957,"frozenset({56, 28})"
0.04211344211344211,"frozenset({58, 28})"
0.06153846153846154,"frozenset({59, 28})"
0.04926184926184926,"frozenset({60, 28})"
0.059518259518259516,"frozenset({67, 28})"
0.048174048174048176,"frozenset({28, 71})"
0.05485625485625486,"frozenset({72, 28})"
0.05672105672105672,"frozenset({74, 28})"
0.055788655788655786,"frozenset({28, 79})"
0.057653457653457654,"frozenset({80, 28})"
0.05625485625485625,"frozenset({81, 28})"
0.05454545454545454,"frozenset({82, 28})"
0.05376845376845377,"frozenset({83, 28})"
0.05811965811965812,"frozenset({28, 85})"
0.05439005439005439,"frozenset({28, 87})"
0.05407925407925408,"frozenset({90, 28})"
0.05454545454545454,"frozenset({91, 28})"
0.059052059052059055,"frozenset({92, 28})"
0.050194250194250195,"frozenset({28, 93})"
0.05081585081585081,"frozenset({28, 94})"
0.05703185703185703,"frozenset({28, 95})"
0.03885003885003885,"frozenset({96, 28})"
0.05283605283605284,"frozenset({97, 28})"
0.05314685314685315,"frozenset({98, 28})"
0.051592851592851596,"frozenset({29, 30})"
0.05128205128205128,"frozenset({29, 31})"
0.04801864801864802,"frozenset({32, 29})"
0.051903651903651905,"frozenset({33, 29})"
0.051903651903651905,"frozenset({34, 29})"
0.051903651903651905,"frozenset({35, 29})"
0.051903651903651905,"frozenset({36, 29})"
0.026107226107226107,"frozenset({29, 37})"
0.05143745143745144,"frozenset({29, 38})"
0.05407925407925408,"frozenset({40, 29})"
0.051903651903651905,"frozenset({41, 29})"
0.05407925407925408,"frozenset({42, 29})"
0.048484848484848485,"frozenset({44, 29})"
0.049883449883449886,"frozenset({29, 46})"
0.03993783993783994,"frozenset({49, 29})"
0.051592851592851596,"frozenset({52, 29})"
0.04413364413364414,"frozenset({29, 54})"
0.0533022533022533,"frozenset({29, 55})"
0.04724164724164724,"frozenset({56, 29})"
0.042890442890442894,"frozenset({58, 29})"
0.051592851592851596,"frozenset({59, 29})"
0.04537684537684538,"frozenset({60, 29})"
0.05143745143745144,"frozenset({67, 29})"
0.05174825174825175,"frozenset({29, 71})"
0.052525252525252523,"frozenset({72, 29})"
0.049883449883449886,"frozenset({74, 29})"
0.05174825174825175,"frozenset({29, 79})"
0.04211344211344211,"frozenset({80, 29})"
0.05003885003885004,"frozenset({81, 29})"
0.0533022533022533,"frozenset({82, 29})"
0.04491064491064491,"frozenset({83, 29})"
0.04537684537684538,"frozenset({85, 29})"
0.05128205128205128,"frozenset({29, 87})"
0.04957264957264957,"frozenset({90, 29})"
0.048174048174048176,"frozenset({91, 29})"
0.053613053613053616,"frozenset({92, 29})"
0.04522144522144522,"frozenset({29, 93})"
0.041336441336441335,"frozenset({29, 94})"
0.04770784770784771,"frozenset({29, 95})"
0.03636363636363636,"frozenset({96, 29})"
0.051592851592851596,"frozenset({97, 29})"
0.04428904428904429,"frozenset({98, 29})"
0.05112665112665113,"frozenset({30, 31})"
0.05066045066045066,"frozenset({32, 30})"
0.05827505827505827,"frozenset({33, 30})"
0.05283605283605284,"frozenset({34, 30})"
0.0547008547008547,"frozenset({35, 30})"
0.05516705516705517,"frozenset({36, 30})"
0.02735042735042735,"frozenset({37, 30})"
0.050505050505050504,"frozenset({38, 30})"
0.053923853923853925,"frozenset({40, 30})"
0.04584304584304584,"frozenset({41, 30})"
0.05143745143745144,"frozenset({42, 30})"
0.0533022533022533,"frozenset({44, 30})"
0.05407925407925408,"frozenset({46, 30})"
0.04211344211344211,"frozenset({49, 30})"
0.05268065268065268,"frozenset({52, 30})"
0.04413364413364414,"frozenset({54, 30})"
0.04941724941724942,"frozenset({30, 55})"
0.04770784770784771,"frozenset({56, 30})"
0.045066045066045064,"frozenset({58, 30})"
0.05236985236985237,"frozenset({59, 30})"
0.048174048174048176,"frozenset({60, 30})"
0.05516705516705517,"frozenset({67, 30})"
0.04941724941724942,"frozenset({30, 71})"
0.05034965034965035,"frozenset({72, 30})"
0.04864024864024864,"frozenset({74, 30})"
0.04755244755244755,"frozenset({30, 79})"
0.04895104895104895,"frozenset({80, 30})"
0.04770784770784771,"frozenset({81, 30})"
0.05485625485625486,"frozenset({82, 30})"
0.04926184926184926,"frozenset({83, 30})"
0.0547008547008547,"frozenset({85, 30})"
0.05236985236985237,"frozenset({30, 87})"
0.052059052059052056,"frozenset({90, 30})"
0.05236985236985237,"frozenset({91, 30})"
0.06153846153846154,"frozenset({92, 30})"
0.04895104895104895,"frozenset({93, 30})"
0.04537684537684538,"frozenset({94, 30})"
0.05081585081585081,"frozenset({30, 95})"
0.03434343434343434,"frozenset({96, 30})"
0.05112665112665113,"frozenset({97, 30})"
0.04910644910644911,"frozenset({98, 30})"
0.05283605283605284,"frozenset({32, 31})"
0.048795648795648794,"frozenset({33, 31})"
0.04693084693084693,"frozenset({34, 31})"
0.05081585081585081,"frozenset({35, 31})"
0.053613053613053616,"frozenset({36, 31})"
0.02703962703962704,"frozenset({37, 31})"
0.05485625485625486,"frozenset({38, 31})"
0.0533022533022533,"frozenset({40, 31})"
0.05066045066045066,"frozenset({41, 31})"
0.055788655788655786,"frozenset({42, 31})"
0.052525252525252523,"frozenset({44, 31})"
0.05687645687645688,"frozenset({46, 31})"
0.04087024087024087,"frozenset({49, 31})"
0.05656565656565657,"frozenset({52, 31})"
0.03947163947163947,"frozenset({54, 31})"
0.05656565656565657,"frozenset({31, 55})"
0.052214452214452214,"frozenset({56, 31})"
0.0418026418026418,"frozenset({58, 31})"
0.057498057498057496,"frozenset({59, 31})"
0.052525252525252523,"frozenset({60, 31})"
0.0630924630924631,"frozenset({67, 31})"
0.0473970473970474,"frozenset({31, 71})"
0.0560994560994561,"frozenset({72, 31})"
0.05780885780885781,"frozenset({74, 31})"
0.05656565656565657,"frozenset({31, 79})"
0.05081585081585081,"frozenset({80, 31})"
0.05641025641025641,"frozenset({81, 31})"
0.06045066045066045,"frozenset({82, 31})"
0.05376845376845377,"frozenset({83, 31})"
0.059052059052059055,"frozenset({85, 31})"
0.05454545454545454,"frozenset({87, 31})"
0.05547785547785548,"frozenset({90, 31})"
0.05780885780885781,"frozenset({91, 31})"
0.06091686091686092,"frozenset({92, 31})"
0.04755244755244755,"frozenset({93, 31})"
0.046775446775446775,"frozenset({94, 31})"
0.055322455322455326,"frozenset({31, 95})"
0.04009324009324009,"frozenset({96, 31})"
0.05641025641025641,"frozenset({97, 31})"
0.04972804972804973,"frozenset({98, 31})"
0.04786324786324787,"frozenset({32, 33})"
0.04910644910644911,"frozenset({32, 34})"
0.05299145299145299,"frozenset({32, 35})"
0.05283605283605284,"frozenset({32, 36})"
0.023310023310023312,"frozenset({32, 37})"
0.05516705516705517,"frozenset({32, 38})"
0.05843045843045843,"frozenset({40, 32})"
0.04832944832944833,"frozenset({32, 41})"
0.059518259518259516,"frozenset({32, 42})"
0.051903651903651905,"frozenset({32, 44})"
0.05827505827505827,"frozenset({32, 46})"
0.039160839160839164,"frozenset({32, 49})"
0.05128205128205128,"frozenset({32, 52})"
0.039316239316239315,"frozenset({32, 54})"
0.05407925407925408,"frozenset({32, 55})"
0.0560994560994561,"frozenset({56, 32})"
0.043045843045843045,"frozenset({32, 58})"
0.05780885780885781,"frozenset({32, 59})"
0.05283605283605284,"frozenset({32, 60})"
0.061072261072261075,"frozenset({32, 67})"
0.04584304584304584,"frozenset({32, 71})"
0.05485625485625486,"frozenset({72, 32})"
0.06278166278166278,"frozenset({32, 74})"
0.05547785547785548,"frozenset({32, 79})"
0.05112665112665113,"frozenset({80, 32})"
0.05874125874125874,"frozenset({32, 81})"
0.05780885780885781,"frozenset({32, 82})"
0.055788655788655786,"frozenset({32, 83})"
0.05780885780885781,"frozenset({32, 85})"
0.05439005439005439,"frozenset({32, 87})"
0.052059052059052056,"frozenset({32, 90})"
0.05811965811965812,"frozenset({32, 91})"
0.06184926184926185,"frozenset({32, 92})"
0.049883449883449886,"frozenset({32, 93})"
0.04864024864024864,"frozenset({32, 94})"
0.05485625485625486,"frozenset({32, 95})"
0.04055944055944056,"frozenset({96, 32})"
0.05516705516705517,"frozenset({32, 97})"
0.05128205128205128,"frozenset({32, 98})"
0.053613053613053616,"frozenset({33, 34})"
0.053923853923853925,"frozenset({33, 35})"
0.05547785547785548,"frozenset({33, 36})"
0.023465423465423466,"frozenset({33, 37})"
0.05097125097125097,"frozenset({33, 38})"
0.04910644910644911,"frozenset({40, 33})"
0.04941724941724942,"frozenset({41, 33})"
0.053613053613053616,"frozenset({33, 42})"
0.05003885003885004,"frozenset({33, 44})"
0.05268065268065268,"frozenset({33, 46})"
0.041336441336441335,"frozenset({49, 33})"
0.05718725718725719,"frozenset({33, 52})"
0.04211344211344211,"frozenset({33, 54})"
0.0533022533022533,"frozenset({33, 55})"
0.04926184926184926,"frozenset({56, 33})"
0.0432012432012432,"frozenset({33, 58})"
0.059362859362859365,"frozenset({33, 59})"
0.046153846153846156,"frozenset({33, 60})"
0.05625485625485625,"frozenset({33, 67})"
0.05081585081585081,"frozenset({33, 71})"
0.05547785547785548,"frozenset({72, 33})"
0.05081585081585081,"frozenset({33, 74})"
0.04801864801864802,"frozenset({33, 79})"
0.04630924630924631,"frozenset({80, 33})"
0.05236985236985237,"frozenset({81, 33})"
0.05034965034965035,"frozenset({33, 82})"
0.04895104895104895,"frozenset({33, 83})"
0.05454545454545454,"frozenset({33, 85})"
0.052214452214452214,"frozenset({33, 87})"
0.048174048174048176,"frozenset({33, 90})"
0.05376845376845377,"frozenset({33, 91})"
0.0547008547008547,"frozenset({33, 92})"
0.046464646464646465,"frozenset({33, 93})"
0.04351204351204351,"frozenset({33, 94})"
0.050505050505050504,"frozenset({33, 95})"
0.03527583527583528,"frozenset({96, 33})"
0.05003885003885004,"frozenset({97, 33})"
0.05034965034965035,"frozenset({33, 98})"
0.052059052059052056,"frozenset({34, 35})"
0.04864024864024864,"frozenset({34, 36})"
0.024242424242424242,"frozenset({34, 37})"
0.05081585081585081,"frozenset({34, 38})"
0.05407925407925408,"frozenset({40, 34})"
0.04957264957264957,"frozenset({41, 34})"
0.0547008547008547,"frozenset({34, 42})"
0.05081585081585081,"frozenset({34, 44})"
0.02097902097902098,"frozenset({34, 45})"
0.048174048174048176,"frozenset({34, 46})"
0.03791763791763792,"frozenset({49, 34})"
0.0547008547008547,"frozenset({34, 52})"
0.046620046620046623,"frozenset({34, 54})"
0.05268065268065268,"frozenset({34, 55})"
0.05128205128205128,"frozenset({56, 34})"
0.04491064491064491,"frozenset({34, 58})"
0.055944055944055944,"frozenset({34, 59})"
0.048484848484848485,"frozenset({34, 60})"
0.05174825174825175,"frozenset({34, 67})"
0.05454545454545454,"frozenset({34, 71})"
0.05112665112665113,"frozenset({72, 34})"
0.050194250194250195,"frozenset({34, 74})"
0.05034965034965035,"frozenset({34, 79})"
0.04724164724164724,"frozenset({80, 34})"
0.05081585081585081,"frozenset({81, 34})"
0.05641025641025641,"frozenset({34, 82})"
0.046464646464646465,"frozenset({34, 83})"
0.049883449883449886,"frozenset({34, 85})"
0.051592851592851596,"frozenset({34, 87})"
0.05128205128205128,"frozenset({34, 90})"
0.0560994560994561,"frozenset({34, 91})"
0.05454545454545454,"frozenset({34, 92})"
0.04242424242424243,"frozenset({34, 93})"
0.046153846153846156,"frozenset({34, 94})"
0.05454545454545454,"frozenset({34, 95})"
0.03605283605283605,"frozenset({96, 34})"
0.05128205128205128,"frozenset({97, 34})"
0.04149184149184149,"frozenset({34, 98})"
0.0547008547008547,"frozenset({35, 36})"
0.02672882672882673,"frozenset({35, 37})"
0.05299145299145299,"frozenset({35, 38})"
0.05112665112665113,"frozenset({40, 35})"
0.050194250194250195,"frozenset({41, 35})"
0.05516705516705517,"frozenset({42, 35})"
0.050505050505050504,"frozenset({35, 44})"
0.04957264957264957,"frozenset({35, 46})"
0.03993783993783994,"frozenset({49, 35})"
0.054234654234654234,"frozenset({35, 52})"
0.04491064491064491,"frozenset({35, 54})"
0.055788655788655786,"frozenset({35, 55})"
0.046464646464646465,"frozenset({56, 35})"
0.04257964257964258,"frozenset({58, 35})"
0.052059052059052056,"frozenset({59, 35})"
0.04724164724164724,"frozenset({35, 60})"
0.0560994560994561,"frozenset({67, 35})"
0.05081585081585081,"frozenset({35, 71})"
0.05454545454545454,"frozenset({72, 35})"
0.05268065268065268,"frozenset({74, 35})"
0.05656565656565657,"frozenset({35, 79})"
0.04864024864024864,"frozenset({80, 35})"
0.054234654234654234,"frozenset({81, 35})"
0.0533022533022533,"frozenset({82, 35})"
0.050194250194250195,"frozenset({83, 35})"
0.05283605283605284,"frozenset({35, 85})"
0.05407925407925408,"frozenset({35, 87})"
0.04972804972804973,"frozenset({90, 35})"
0.05143745143745144,"frozenset({35, 91})"
0.055788655788655786,"frozenset({35, 92})"
0.04957264957264957,"frozenset({35, 93})"
0.04428904428904429,"frozenset({35, 94})"
0.05112665112665113,"frozenset({35, 95})"
0.03822843822843823,"frozenset({96, 35})"
0.05174825174825175,"frozenset({97, 35})"
0.04832944832944833,"frozenset({98, 35})"
0.026262626262626262,"frozenset({36, 37})"
0.0547008547008547,"frozenset({36, 38})"
0.049883449883449886,"frozenset({40, 36})"
0.05454545454545454,"frozenset({41, 36})"
0.05268065268065268,"frozenset({42, 36})"
0.052214452214452214,"frozenset({36, 44})"
0.05283605283605284,"frozenset({36, 46})"
0.04366744366744367,"frozenset({49, 36})"
0.052059052059052056,"frozenset({36, 52})"
0.04522144522144522,"frozenset({36, 54})"
0.05407925407925408,"frozenset({36, 55})"
0.05268065268065268,"frozenset({56, 36})"
0.04382284382284382,"frozenset({58, 36})"
0.05407925407925408,"frozenset({59, 36})"
0.04957264957264957,"frozenset({60, 36})"
0.05454545454545454,"frozenset({67, 36})"
0.05066045066045066,"frozenset({36, 71})"
0.052059052059052056,"frozenset({72, 36})"
0.05143745143745144,"frozenset({74, 36})"
0.05097125097125097,"frozenset({36, 79})"
0.04926184926184926,"frozenset({80, 36})"
0.05299145299145299,"frozenset({81, 36})"
0.05547785547785548,"frozenset({82, 36})"
0.04864024864024864,"frozenset({83, 36})"
0.05081585081585081,"frozenset({36, 85})"
0.052214452214452214,"frozenset({36, 87})"
0.052525252525252523,"frozenset({90, 36})"
0.05283605283605284,"frozenset({91, 36})"
0.05703185703185703,"frozenset({92, 36})"
0.05034965034965035,"frozenset({36, 93})"
0.04397824397824398,"frozenset({36, 94})"
0.05376845376845377,"frozenset({36, 95})"
0.03527583527583528,"frozenset({96, 36})"
0.04864024864024864,"frozenset({97, 36})"
0.046620046620046623,"frozenset({98, 36})"
0.025796425796425798,"frozenset({37, 38})"
0.026107226107226107,"frozenset({40, 37})"
0.02128982128982129,"frozenset({41, 37})"
0.025951825951825953,"frozenset({42, 37})"
0.02672882672882673,"frozenset({44, 37})"
0.02501942501942502,"frozenset({37, 46})"
0.025951825951825953,"frozenset({49, 37})"
0.024397824397824397,"frozenset({52, 37})"
0.0216006216006216,"frozenset({37, 54})"
0.025796425796425798,"frozenset({37, 55})"
0.023310023310023312,"frozenset({56, 37})"
0.024553224553224555,"frozenset({58, 37})"
0.02735042735042735,"frozenset({59, 37})"
0.02268842268842269,"frozenset({60, 37})"
0.02703962703962704,"frozenset({67, 37})"
0.023776223776223775,"frozenset({37, 71})"
0.025951825951825953,"frozenset({72, 37})"
0.022999222999223,"frozenset({74, 37})"
0.024553224553224555,"frozenset({37, 79})"
0.02533022533022533,"frozenset({80, 37})"
0.026107226107226107,"frozenset({81, 37})"
0.02470862470862471,"frozenset({82, 37})"
0.026107226107226107,"frozenset({83, 37})"
0.02703962703962704,"frozenset({85, 37})"
0.025951825951825953,"frozenset({37, 87})"
0.023154623154623154,"frozenset({90, 37})"
0.023154623154623154,"frozenset({91, 37})"
